id,Brand,Model,Price,Weight,Stiffness,Balance_Point,Image,Description
365,Mizuno,Promax ZX3,800000,82,Medium,Head Heavy,"https://static.wixstatic.com/media/711e69_3a44f70460e14a2482fd45f7989ea3cf~mv2.png/v1/fill/w_420,h_420,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/711e69_3a44f70460e14a2482fd45f7989ea3cf~mv2.png","Mizuno Promax ZX3 adalah raket badminton yang dirancang untuk meningkatkan performa pemain dengan berbagai fitur canggih. Dengan Aerogroove, desain alur unik ini meningkatkan ketahanan bingkai, memastikan senar tetap terpasang dengan baik dan mencegah slipping selama permainan. Aerodynamic Frames raket ini secara signifikan mengurangi hambatan angin dan memaksimalkan kecepatan kepala raket saat memukul. Dikenal dengan Rapid Response System, teknologi ini dirancang untuk memberikan kekuatan eksplosif pada setiap pukulan dengan mengkalibrasi titik kick di poros, menciptakan pemulihan moderat dan cepat yang menghasilkan smash yang lebih cepat dan akurat. Dilengkapi dengan Hot Melt Tech, lembaran grafit yang dipanaskan pada suhu tinggi menciptakan lapisan yang lebih halus dan konsisten, memperkuat bingkai, dan meningkatkan aerodinamika, sehingga meningkatkan kecepatan raket secara keseluruhan."
366,Mizuno,Promax FX7,800000,82,Medium,Even Balance,"https://static.wixstatic.com/media/711e69_03ad24a03add45048846b71649cf7c64~mv2.png/v1/fill/w_420,h_420,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/711e69_03ad24a03add45048846b71649cf7c64~mv2.png","Mizuno Promax FX7 adalah raket badminton yang dirancang dengan teknologi mutakhir untuk meningkatkan performa di lapangan. Dengan fitur Aerogroove, desain alur unik ini meningkatkan ketahanan bingkai, memastikan senar terpasang dengan baik dan mencegah slipping selama permainan. Aerodynamic Frame raket ini secara signifikan mengurangi hambatan angin dan memaksimalkan kecepatan kepala raket saat memukul. Enhanced Grommet System menawarkan distribusi tekanan yang lebih baik, meningkatkan daya tahan senar dan kontrol permainan. Selain itu, raket ini mendukung Super High Tension, memungkinkan penggunaan senar dengan ketegangan tinggi untuk memberikan respons yang lebih cepat dan akurat pada setiap pukulan."
367,Mizuno,Promax RX9,660000,82,Flex,Even Balance,"https://static.wixstatic.com/media/711e69_d53b7929803c439baf5223c7495bb5ae~mv2.png/v1/fill/w_420,h_420,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/711e69_d53b7929803c439baf5223c7495bb5ae~mv2.png","Mizuno Promax RX9 adalah raket badminton yang mengedepankan teknologi canggih untuk meningkatkan performa pemain. Dengan fitur V-Frame Concept, bingkai yang lebih tipis dibandingkan raket standar ini mengurangi getaran dan mendistribusikan dampak secara merata di seluruh bingkai, memungkinkan pengiriman yang lebih terkendali dan akurat saat bermain dengan agresif. AeroDelta dirancang dengan bentuk yang kuat dan elegan, mengurangi hambatan angin dan mentransfer lebih banyak kecepatan serta kekuatan ke setiap pukulan. Dilengkapi dengan Super High Tension, raket ini memungkinkan penggunaan senar dengan ketegangan tinggi, meningkatkan respons dan akurasi dalam permainan."
368,Mizuno,Carbo Pro 829,650000,82,Medium,Even Balance,"https://static.wixstatic.com/media/711e69_5d8caf405f9f4ebf98ae04ad5cdb3004~mv2.png/v1/fill/w_420,h_420,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/711e69_5d8caf405f9f4ebf98ae04ad5cdb3004~mv2.png","Mizuno Carbo Pro 829 adalah raket badminton terbaru dari Mizuno, dirancang untuk mengurangi hambatan sambil mempertahankan integritas struktural dari bingkai kotak tradisional. Ditenagai oleh teknologi Hexagon V-Frame, raket ini mampu mengurangi hambatan dan meningkatkan daya hingga 15% dibandingkan generasi sebelumnya, Carbo Pro. Dengan keliling bingkai yang lebih tipis daripada raket standar, teknologi ini mengurangi getaran dan mendistribusikan dampak secara merata di seluruh bingkai, sehingga meningkatkan kenyamanan saat bermain. Desain aerodinamis raket ini juga meningkatkan kecepatan, memungkinkan pemain melakukan pukulan yang lebih cepat dengan usaha yang lebih sedikit, menjadikannya pilihan sempurna bagi mereka yang mencari performa maksimal di lapangan."
369,Mizuno,Carbo Pro 827,650000,82,Medium,Head Heavy,"https://static.wixstatic.com/media/711e69_a2817a22f9d041568cef5af6389351e4~mv2.png/v1/fill/w_420,h_420,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/711e69_a2817a22f9d041568cef5af6389351e4~mv2.png","Mizuno Carbo Pro 827 adalah raket badminton terbaru dari Mizuno, dirancang untuk mengurangi hambatan sambil mempertahankan integritas struktural bingkai kotak tradisional. Ditenagai oleh teknologi AeroBox Frame, raket ini memungkinkan ayunan yang lebih cepat, meningkatkan kecepatan dan efisiensi setiap pukulan. Grommet yang terletak jauh ke dalam bingkai membantu menjaga ketegangan senar lebih lama, mengurangi kemungkinan selip dan pergerakan senar. Dengan desain unik AeroGroove, raket ini juga meningkatkan ketahanan bingkai, memastikan senar tetap terpasang dengan kokoh dan memberikan kontrol lebih baik pada setiap pukulan. Kombinasi teknologi ini menjadikan Mizuno Carbo Pro 827 pilihan ideal bagi pemain yang mencari performa tinggi di lapangan."
370,Mizuno,Carbo Pro 825,650000,82,Medium,Even Balance,"https://static.wixstatic.com/media/711e69_9d7fc715fc504ccbaeef783325c60721~mv2.png/v1/fill/w_420,h_420,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/711e69_9d7fc715fc504ccbaeef783325c60721~mv2.png","Mizuno Carbo Pro 825 adalah raket badminton terbaru dari Mizuno, dirancang untuk mengurangi hambatan sambil mempertahankan integritas struktural bingkai kotak tradisional. Ditenagai oleh teknologi AeroBox Frame, raket ini menghasilkan ayunan yang lebih cepat, meningkatkan kecepatan setiap pukulan. Grommet yang terletak jauh ke dalam bingkai membantu menjaga ketegangan senar lebih lama, mengurangi selip dan pergerakan senar selama bermain. Selain itu, desain Inner Concave Frame memungkinkan senar lebih fleksibel, memberikan sweet spot yang lebih besar dan meningkatkan kecepatan repulsi shuttlecock. Kombinasi fitur ini menjadikan Mizuno Carbo Pro 825 pilihan yang sangat baik bagi pemain yang menginginkan performa optimal di lapangan."
371,Mizuno,Carbo Pro 823,650000,82,Medium,Head Heavy,"https://static.wixstatic.com/media/711e69_9bcb1b13e25c463085f341b994303884~mv2.png/v1/fill/w_420,h_420,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/711e69_9bcb1b13e25c463085f341b994303884~mv2.png","Mizuno Carbo Pro 823 adalah raket badminton terbaru dari Mizuno, dirancang untuk mengurangi hambatan sambil mempertahankan integritas struktural bingkai kotak tradisional. Ditenagai oleh teknologi AeroBox Frame, raket ini memungkinkan ayunan yang lebih cepat, yang menghasilkan pukulan yang lebih efisien. Selain itu, konstruksi Inner Wave dengan desain bergelombang yang unik memperkuat empat titik kunci pada bingkai, meningkatkan kekuatan tarik pada titik stres selama permainan. Dengan peningkatan ini, raket ini memberikan tembakan yang lebih kuat, menjadikannya pilihan ideal bagi pemain yang menginginkan performa tinggi di lapangan."
372,Mizuno,Luminasonic MS8 ,700000,82,Medium,Head Heavy,"https://static.wixstatic.com/media/711e69_c87cba055da940de818ec7d428381024~mv2.png/v1/fill/w_420,h_420,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/711e69_c87cba055da940de818ec7d428381024~mv2.png","Mizuno Luminasonic MS8 adalah raket badminton terbaru dari Mizuno yang dirancang dengan konstruksi JAPAN HM GRAPHITE dan tampilan sporty. Raket ini memiliki ketegangan maksimum 28 lbs dan panjang keseluruhan 675 mm, menjadikannya pilihan ideal untuk melengkapi peralatan badminton Anda. Ditenagai oleh desain Box Frame yang sederhana namun efektif, raket ini memberikan stabilitas struktural yang mencegah bingkai terpuntir selama permainan, bahkan pada pukulan smash yang kuat. Kombinasi ini, bersama dengan fitur Reinforced Frame, secara signifikan meningkatkan durabilitas raket, menjadikannya pilihan yang dapat diandalkan untuk pemain yang menginginkan performa tinggi di lapangan."
373,Mizuno,Luminasonic MS9,700000,82,Medium,Head Heavy,"https://static.wixstatic.com/media/711e69_025e423a0fa04b56a83afebc25eb4c96~mv2.png/v1/fill/w_420,h_420,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/711e69_025e423a0fa04b56a83afebc25eb4c96~mv2.png","Mizuno Luminasonic MS9 merupakan raket Mizuno terbaru dengan konstruksi JAPAN HM GRAPHITE yang didesain sporty. Raket badminton ini memiliki max tension 28 lbs dengan panjang keseluruhan 675 mm. Raket ini ideal untuk melengkapi peralatan badminton Anda. Menggunakan desain Concave Mid-Frame yang memiliki bentuk meruncing pada sisi luar frame yang mampu meningkatkan efisiensi aerodinamika dan meningkatkan power raket, serta cekungan pada bagian sisi dalam frmae yang dapat memperlebar area sweet spot pada raket yang dapat memberikan rasa percaya diri dalam menjangkau shutlecock saat permainan cepat berlangsung."
374,Hundred,Aeroflash 8000 ZOOM,950000,78,Flex,Head Heavy,https://hundredstrapiprodin-16636.kxcdn.com/uploads/1_b157f7b851/1_b157f7b851.png,"Hundred AeroFlash 8000 ZOOM adalah raket badminton yang dirancang dengan keseimbangan head-heavy untuk menghasilkan smash yang mengesankan dan kapasitas ketegangan tinggi 32-34 LBS untuk repulsi yang luar biasa. Dengan poros ramping 6.5 mm, raket ini meningkatkan repulsi dan memberikan tembakan cepat berkat fleksibilitasnya. Sistem TorsionStop memastikan ayunan yang stabil dan bebas putaran untuk presisi yang lebih baik. Seri AeroFlash dari Hundred dirancang untuk memberdayakan pemain agresif dengan smash yang kuat, menjadikannya pilihan ideal bagi mereka yang mengutamakan pendekatan agresif di lapangan. Dengan kapasitas ketegangan yang tinggi, raket ini menawarkan repulsi yang luar biasa, meningkatkan kekuatan dan responsivitas tembakan, baik untuk smash yang kuat maupun pukulan yang presisi. TorsionStop System meningkatkan stabilitas raket, menghasilkan tembakan yang lebih akurat dan terkontrol selama permainan."
375,Hundred,Aeroflash 8000 CTRL,950000,82,Flex,Even Balance,https://hundredstrapiprodin-16636.kxcdn.com/uploads/1_404ce3b48d/1_404ce3b48d.png?width=640&quality=83,"Hundred AeroFlash 8000 CTRL adalah raket badminton yang dirancang untuk pemain agresif yang mengutamakan smash bertenaga. Dengan keseimbangan head-heavy dan kapasitas tegangan 32-34 LBS, raket ini memberikan pukulan kuat dan daya tolak yang tinggi. Poros ramping 6,5 mm meningkatkan fleksibilitas dan responsivitas, sementara Sistem TorsionStop memastikan stabilitas dan akurasi, menjadikannya ideal untuk permainan presisi seperti drop shot dan net play. Seri AeroFlash dari Hundred memberdayakan pemain dengan smash yang kuat, memberikan repulsi yang luar biasa untuk meningkatkan kekuatan dan responsivitas tembakan, baik untuk smash bertenaga maupun pukulan yang terkontrol. Dengan desain yang fokus pada stabilitas, raket ini menawarkan ayunan yang stabil dan bebas putaran, meningkatkan akurasi dan kontrol saat bermain."
376,Hundred,Aeroflash 8000 ATTK,950000,84,Flex,Head Heavy,https://hundredstrapiprodin-16636.kxcdn.com/uploads/1_057d5c2b5a/1_057d5c2b5a.png,"Hundred AeroFlash 8000 ATTK adalah raket badminton yang dirancang dengan titik keseimbangan 298mm, memberikan keseimbangan head-heavy untuk smash yang kuat, cocok untuk pemain agresif. Shaft mid-flex menawarkan kombinasi kekuatan dan kontrol, menjadikannya sesuai untuk berbagai gaya bermain. Shaft ramping 6,5 mm memudahkan pergerakan cepat di sekitar net. Ditambah dengan teknologi Curve Frame yang istimewa, raket ini mempermudah pemain untuk mengenai sweet spot dengan akurat, menghasilkan tembakan yang kuat dan presisi. Seri AeroFlash dari Hundred memberdayakan pemain dengan smash bertenaga dan kapasitas tegangan 32-34 LBS yang memberikan repulsi luar biasa, meningkatkan kekuatan dan responsivitas tembakan, baik untuk smash maupun pukulan terkontrol. Sistem TorsionStop memastikan ayunan yang stabil dan bebas putaran, meningkatkan akurasi dan kontrol selama permainan."
377,Hundred,Aeroflash 7000 ZOOM,900000,79,Flex,Head Heavy,https://hundredstrapiprodin-16636.kxcdn.com/uploads/1_057d5c2b5a/1_057d5c2b5a.png,"Hundred Aeroflash 7000 ZOOM adalah raket badminton yang menggabungkan sistem inovatif Nano Frame dengan desain ringan untuk kekuatan luar biasa. Dirancang untuk pemain profesional, raket ini memiliki keseimbangan head-heavy dan rentang tegangan tinggi 32-34 LBS untuk smash yang kuat. Shaft ramping 6,5 mm memudahkan ayunan cepat dan memberikan repulsi yang lebih baik, sementara sweet spot yang ditingkatkan menjamin tembakan yang konsisten dan akurat. Teknologi canggih seperti Nano Frame System, Curve� Frame, dan VaporShaft XS memastikan ayunan yang stabil dan bebas putaran, tembakan cepat, serta presisi yang lebih baik untuk performa yang konsisten. Dengan rentang tegangan 32-34 LBS, raket Aeroflash menawarkan repulsi luar biasa, memastikan smash eksplosif dan pukulan yang terkontrol dengan presisi. Raket head-heavy ini dirancang untuk pemain dengan gaya menyerang, memberikan smash yang kuat dan clear agresif yang mendominasi lapangan."
378,Hundred,Aeroflash 7000 ATTK,900000,84,Flex,Head Heavy,https://hundredstrapiprodin-16636.kxcdn.com/uploads/1_daf2ce1245/1_daf2ce1245.png?width=640&quality=83,"Hundred Aeroflash 7000 ATTK adalah raket head-heavy yang dirancang untuk smash dan clear agresif, dilengkapi dengan tegangan senar tinggi 32-34 LBS dan VaporShaft XS ultra-tipis 6.5mm untuk ayunan yang lebih cepat dan kuat. Teknologi canggih seperti Nano Frame System dan Curve� Frame meningkatkan kecepatan tembakan dan presisi, menjamin akurasi yang lebih baik. Dengan rentang tegangan 32-34 LBS, raket Aeroflash menawarkan repulsi luar biasa, memastikan smash yang eksplosif dan pukulan yang terkontrol dengan presisi. Raket head-heavy ini dirancang untuk pemain profesional dengan gaya menyerang, memberikan smash yang kuat dan clear agresif yang mendominasi lapangan."
379,Hundred,Aeroflash X ZOOM,650000,78,Flex,Head Heavy,https://hundredstrapiprodin-16636.kxcdn.com/uploads/1_1468ec252f/1_1468ec252f.png?width=640&quality=83,"Hundred Aeroflash X ZOOM adalah raket yang dirancang untuk permainan cepat dan lincah, cocok bagi pemain yang mencari responsivitas tinggi. Dilengkapi dengan Superweave Carbonfiber untuk performa optimal dan teknologi AECG+ yang menggabungkan kekuatan dengan ketahanan terhadap tegangan senar tinggi, raket ini sangat tangguh. VaporShaft XS ultra-tipis 6.5mm mendukung ayunan cepat dan akurasi tembakan, sementara grafit buatan Jepang menjamin daya tahan jangka panjang. Precision Cap meningkatkan kemampuan tembakan cepat dan akurat, menjadikan raket ini pilihan ideal bagi pemain profesional yang membutuhkan kontrol presisi dan manuver lincah di lapangan."
380,Hundred,Aeroflash X CTRL,650000,82,Flex,Even Balance,https://hundredstrapiprodin-16636.kxcdn.com/uploads/1_e930577548/1_e930577548.png?width=640&quality=83,"Hundred Aeroflash X CTRL adalah raket yang dirancang bagi pemain yang mengutamakan presisi dan kontrol. Terbuat dari Superweave Carbonfiber, raket ini menawarkan manuver yang unggul. Teknologi AECG+ menjaga kekakuan bingkai dan ketahanan tegangan senar, sementara VaporShaft XS ultra-tipis 6.5mm mendukung penempatan tembakan yang akurat. Grafit buatan Jepang menjamin daya tahan tinggi, dan Precision Cap memberikan pegangan nyaman untuk pukulan yang tepat sasaran. Dirancang untuk pemain profesional, raket ini memberikan kecepatan reaksi dan kontrol presisi di lapangan, menjadikannya pilihan tepat untuk permainan dinamis."
381,Hundred,Aeroflash X ATTK,650000,84,Flex,Head Heavy,https://hundredstrapiprodin-16636.kxcdn.com/uploads/1_85dc1c7789/1_85dc1c7789.png?width=640&quality=83,"Hundred Aeroflash X ATTK adalah raket yang dirancang untuk permainan agresif, menggabungkan Superweave Carbonfiber untuk daya pukul eksplosif. Ditenagai oleh teknologi AECG+ yang terinspirasi dari teknik dirgantara, raket ini memaksimalkan kekuatan dan ketahanan tegangan senar. VaporShaft XS ultra-tipis 6.5mm memungkinkan pukulan tajam dan berdampak, sementara grafit buatan Jepang menjamin ketahanan jangka panjang. Precision Cap memberikan pegangan yang kuat untuk serangan presisi, menjadikan raket ini pilihan ideal untuk meningkatkan permainan ofensif secara dinamis di lapangan."
382,Hundred,Atomic X 100 Pro,1000000,85,Medium,Even Balance,https://hundredstrapiprodin-16636.kxcdn.com/uploads/1_5549e52494/1_5549e52494.png?width=640&quality=83,"Hundred Atomic X 100 Pro menggunakan teknologi cetakan khusus yang memperkuat bingkai dengan bahan penyerap guncangan ringan, memastikan transmisi daya yang halus untuk pukulan cepat. Nano-tube di dalam bingkai menyatu dengan T-Joint bawaan, memberikan stabilitas tinggi pada kok di area senar, sementara T-anchor ultra-kuat memperkuat sambungan kepala dan poros untuk pemulihan cepat serta mengurangi torsi dan puntiran. Amplification cap raket ini dilengkapi thumb plate timbul untuk meningkatkan pegangan jari dan memaksimalkan pukulan dengan aksi pergelangan yang cepat, memungkinkan Anda menghasilkan pukulan balik yang lebih cepat dan kuat."
383,Hundred,Atomic X Black Knight,800000,80,Medium,Head Heavy,https://hundredstrapiprodin-16636.kxcdn.com/uploads/1_49d74b9274/1_49d74b9274.png?width=640&quality=83,"Hundred Atomic X Black Knight adalah raket dengan T-Joint tanpa sambungan yang memperkuat persimpangan poros dan kepala, memastikan pemulihan lebih cepat dan kontrol lebih baik. Dengan tegangan senar maksimum 38 lbs, raket ini cocok untuk pemain tingkat lanjut yang mengutamakan gaya bermain menyerang. Nano-tubes dalam bingkai raket memperkuat T-Joint, meningkatkan kekuatan dan kekakuan, serta mengurangi puntiran. Rangka raket diperkuat dengan bahan penyerap guncangan berteknologi tinggi, meningkatkan daya pukul dan memastikan transmisi tenaga yang halus, memberikan kontrol optimal bagi pemain."
384,Hundred,Atomic X Dark Sword,700000,84,Flex,Head Heavy,https://hundredstrapiprodin-16636.kxcdn.com/uploads/1_f6f479268f/1_f6f479268f.png?width=640&quality=83,"Hundred Atomic X Dark Sword adalah raket unggulan yang dirancang untuk memperkuat smash dengan lapisan tipis grafit pada permukaan luarnya. Struktur grafit berlapis ini memastikan performa terbaik dan daya tahan tinggi berkat material berkualitas tinggi yang digunakan. Nano-tube yang menyatu di dalam bingkai menghasilkan T-Joint bawaan yang tanpa sambungan, memperkuat titik pertemuan antara poros dan kepala raket sehingga pemulihan pukulan lebih cepat, kekakuan meningkat, dan torsion berkurang untuk meminimalkan puntiran. Seluruh bingkai raket ini juga dilengkapi material penyerap guncangan berteknologi tinggi untuk menambah daya pukul dan transmisi tenaga yang halus, menjadikan kendali dan kekuatan berada di tangan atlet."
385,Hundred,Atomic X 38 PWR,550000,85,Medium,Head Heavy,https://hundredstrapiprodin-16636.kxcdn.com/uploads/HBRX_2_U025_1_01_f768c36e8a/HBRX_2_U025_1_01_f768c36e8a.png?width=640&quality=83,"Hundred Atomic X 35 PWR adalah raket dengan kerangka karbon super kuat dan teknologi TorsionStop yang memastikan stabilisasi cepat bahkan ketika titik pukulan meleset dari sweet spot, sehingga meningkatkan teknik dan efektivitas serangan. Dengan nanoteknologi, struktur kerangka tanpa sambungan dibuat lebih kuat, dengan karbon ultra-kuat yang memperkuat pertemuan poros dan kepala raket untuk meningkatkan kekuatan, kekakuan, serta mengurangi puntiran. Desain Curve Frame mengoptimalkan area string bed dengan 76 grommet yang ditempatkan untuk memperbesar sweet spot, memberikan kombinasi kekuatan dan kontrol maksimal di setiap pukulan."
386,Hundred,Atomic X 38 CTRL,550000,82,Medium,Even Balance,https://hundredstrapiprodin-16636.kxcdn.com/uploads/HBRX_2_U026_1_1_01_828534c9f4/HBRX_2_U026_1_1_01_828534c9f4.png?width=640&quality=83,"Hundred Atomic X 35 CTRL hadir dengan kerangka karbon super kuat dan poros X-flex, dirancang untuk memberi daya serta kontrol presisi bagi pemain yang bertahan dalam permainan panjang. Raket ini mampu menahan tegangan hingga 38 lbs, menjadikannya mitra sempurna bagi pemain tingkat lanjut dengan strategi menyerang. VaporShaft berdiameter 7.0 mm yang dirancang oleh insinyur Hundred meningkatkan kekuatan pukulan atlet untuk performa maksimal. Nanoteknologi menciptakan kerangka mulus dan kuat, memperkuat titik pertemuan poros dan kepala raket, sehingga menambah kekakuan dan mengurangi puntiran. Desain Curve Frame dengan 76 grommet memperbesar sweet spot, mengoptimalkan kekuatan dan kontrol pada setiap pukulan."
387,Hundred,Atomic X 35 SPD,550000,80,Medium,Head Heavy,https://hundredstrapiprodin-16636.kxcdn.com/uploads/HBRX_2_U027_1_1_3616b8d206/HBRX_2_U027_1_1_3616b8d206.png?width=640&quality=83,"Hundred Atomic X 35 SPD adalah raket dengan kerangka karbon super kuat dan desain Curve Frame yang mengoptimalkan jarak antar 76 grommet, memperbesar sweet spot pada kepala raket untuk kontrol dan serangan yang lebih efektif. Teknologi TorsionStop menjaga ayunan tetap stabil dengan mencegah puntiran samping, memberikan kontrol kok yang konsisten. Nanoteknologi pada kerangka menciptakan struktur tanpa sambungan yang memperkuat titik pertemuan poros dan kepala, meningkatkan kekuatan, kecepatan pemulihan, dan ketahanan terhadap puntiran. Poros raket yang dilapisi berbagai jenis grafit pada sudut tertentu menghasilkan fleksibilitas optimal dan pengembalian energi, memberikan sensasi dan kekuatan luar biasa di setiap ayunan."
388,Hundred,Battle 900 3U,1300000,87,Flex,Head Heavy,https://hundredstrapiprodin-16636.kxcdn.com/uploads/1_a811cc6ac5/1_a811cc6ac5.png?width=640&quality=83,"Hundred Battle 900 4U dirancang untuk pemain yang menguasai permainan dengan gaya menyerang dan gerakan cepat. Raket ini dibuat untuk memenuhi tuntutan permainan kompetitif tingkat tinggi, memberikan keunggulan unik bagi pemain yang mengandalkan presisi dan kekuatan. Dengan teknologi T-Fuse, nano-tube dalam kerangka raket menyatu untuk menciptakan T-Joint mulus yang memberikan stabilitas lebih pada shuttlecock. T-anchor yang sangat kuat memperkuat titik pertemuan poros dan kepala raket, memungkinkan pemulihan yang lebih cepat, meningkatkan kekuatan dan kekakuan, serta mengurangi torsion dan puntiran. Control Foam digunakan dalam kerangka raket dengan teknologi molding khusus yang mengisi bagian dalam dengan material penyerap guncangan ringan dan canggih. Konstruksi ini meningkatkan kekuatan pukulan raket dengan penyerapan guncangan saat mengenai shuttlecock, menawarkan lebih banyak tenaga. Raket ini juga dilengkapi dengan VaporShaft XS 6.5mm, yang dirancang untuk meningkatkan daya secara maksimal. Dengan ketebalan hanya 6.5mm, poros yang dirancang dengan cermat ini dengan mudah membelah udara untuk pukulan yang lebih tajam dan lebih presisi, meningkatkan kekuatan pemain secara signifikan."
389,Hundred,Battle 900 4U,1300000,84,Flex,Head Heavy,https://hundredstrapiprodin-16636.kxcdn.com/uploads/1_a811cc6ac5/1_a811cc6ac5.png?width=640&quality=83,"Hundred Battle 900 4U dirancang untuk pemain yang menguasai permainan dengan gaya menyerang dan gerakan cepat. Raket ini dibuat untuk memenuhi tuntutan permainan kompetitif tingkat tinggi, memberikan keunggulan unik bagi pemain yang mengandalkan presisi dan kekuatan. Dengan teknologi T-Fuse, nano-tube dalam kerangka raket menyatu untuk menciptakan T-Joint mulus yang memberikan stabilitas lebih pada shuttlecock. T-anchor yang sangat kuat memperkuat titik pertemuan poros dan kepala raket, memungkinkan pemulihan yang lebih cepat, meningkatkan kekuatan dan kekakuan, serta mengurangi torsion dan puntiran. Control Foam digunakan dalam kerangka raket dengan teknologi molding khusus yang mengisi bagian dalam dengan material penyerap guncangan ringan dan canggih. Konstruksi ini meningkatkan kekuatan pukulan raket dengan penyerapan guncangan saat mengenai shuttlecock, menawarkan lebih banyak tenaga. Raket ini juga dilengkapi dengan VaporShaft XS 6.5mm, yang dirancang untuk meningkatkan daya secara maksimal. Dengan ketebalan hanya 6.5mm, poros yang dirancang dengan cermat ini dengan mudah membelah udara untuk pukulan yang lebih tajam dan lebih presisi, meningkatkan kekuatan pemain secara signifikan."
390,Hundred,Battle 700,1000000,82,Flex,Head Heavy,https://hundredstrapiprodin-16636.kxcdn.com/uploads/1_7ebdc9c7cf/1_7ebdc9c7cf.png?width=640&quality=83,"Hundred Battle 700 hadir dengan desain inovatif yang berfokus pada kerangka VaporShaft XS 6.5 mm. Poros ramping dan aerodinamis ini secara signifikan meningkatkan daya saat smash. Teknologi VaporShaft XS memungkinkan percepatan raket yang lebih cepat, menghasilkan smash yang menghancurkan dan pukulan presisi yang membuat lawan kebingungan. Dengan teknologi T-Fuse, nano-tube dalam kerangka raket menyatu untuk menciptakan T-Joint mulus yang memberikan stabilitas lebih pada shuttlecock. T-anchor yang kuat memperkuat titik pertemuan poros dan kepala raket, memungkinkan pemulihan lebih cepat serta meningkatkan kekuatan dan kekakuan, mengurangi torsion dan puntiran. Selain itu, raket ini dilengkapi dengan Control Foam, diisi dengan material penyerap guncangan ringan yang canggih, meningkatkan kekuatan pukulan dengan penyerapan guncangan saat mengenai shuttlecock, sehingga memberikan lebih banyak tenaga pada setiap serangan."
391,Hundred,Battle 600,800000,80,Flex,Head Heavy,https://hundredstrapiprodin-16636.kxcdn.com/uploads/1_1037c7aaa9/1_1037c7aaa9.png?width=640&quality=83,"Hundred Battle 600 adalah raket badminton dengan VaporShaft XS 6.5 mm yang ramping, aerodinamis, dan inovatif, meningkatkan kekuatan pukulan secara signifikan. Teknologi ini memungkinkan percepatan raket yang lebih cepat, menghasilkan pukulan lebih kuat dan akurat. Untuk pemain agresif, ini pilihan ideal untuk kekuatan maksimal. T-Fuse menggunakan nano-tubes untuk menciptakan T-Joint tanpa sambungan, memberikan stabilitas lebih, sementara T-anchor memperkuat sambungan poros dan kepala untuk pemulihan lebih cepat dan mengurangi puntiran. Dengan Control Foam, rangka raket diperkuat material penyerap guncangan, memastikan transmisi tenaga yang halus dan meningkatkan kekuatan pukulan."
392,Hundred,Cult 82,330000,82,Flex,Head Heavy,https://hundredstrapiprodin-16636.kxcdn.com/uploads/1_87af273e52/1_87af273e52.png?width=640&quality=83,"Hundred Cult 82 adalah raket dari seri Cult dengan airstream channel unik yang meningkatkan kecepatan kok. Desain bingkai ini membantu pemain menghasilkan ayunan kuat dan cepat, serta mengembalikan kok dengan mudah. Materialnya terbuat dari grafit Jepang berkualitas tinggi. Nanoteknologi digunakan untuk menciptakan struktur bingkai tanpa sambungan yang kuat, dengan serat karbon dan resin yang elastis dan tahan lama. Sistem ini mendistribusikan sweet spot secara merata, bahkan pada tegangan senar tinggi, memberikan kontrol luar biasa. Desain kepala raket mengurangi hambatan, memungkinkan ayunan lebih cepat dan kuat."
393,Hundred,Cult 79,330000,79,Flex,Head Heavy,https://hundredstrapiprodin-16636.kxcdn.com/uploads/1_87af273e52/1_87af273e52.png?width=640&quality=83,"Hundred Cult 79 adalah raket dari seri Cult dengan airstream channel unik yang meningkatkan kecepatan kok. Desain bingkai ini membantu pemain menghasilkan ayunan kuat dan cepat, serta mengembalikan kok dengan mudah. Materialnya terbuat dari grafit Jepang berkualitas tinggi. Nanoteknologi digunakan untuk menciptakan struktur bingkai tanpa sambungan yang kuat, dengan serat karbon dan resin yang elastis dan tahan lama. Sistem ini mendistribusikan sweet spot secara merata, bahkan pada tegangan senar tinggi, memberikan kontrol luar biasa. Desain kepala raket mengurangi hambatan, memungkinkan ayunan lebih cepat dan kuat."
394,Hundred,Cult 77,330000,77,Flex,Head Heavy,https://hundredstrapiprodin-16636.kxcdn.com/uploads/1_ada253f241/1_ada253f241.png?width=640&quality=83,"Hundred Cult 77 adalah raket dari seri Cult dengan airstream channel unik yang meningkatkan kecepatan kok. Desain bingkai ini membantu pemain menghasilkan ayunan kuat dan cepat, serta mengembalikan kok dengan mudah. Materialnya terbuat dari grafit Jepang berkualitas tinggi. Nanoteknologi digunakan untuk menciptakan struktur bingkai tanpa sambungan yang kuat, dengan serat karbon dan resin yang elastis dan tahan lama. Sistem ini mendistribusikan sweet spot secara merata, bahkan pada tegangan senar tinggi, memberikan kontrol luar biasa. Desain kepala raket mengurangi hambatan, memungkinkan ayunan lebih cepat dan kuat."
